Afrika	非洲
Rindrin'i Berlin	柏林圍牆
Durgapur	杜爾加布爾
Vary	稻
Celine Dion	席琳·狄翁
Kontinenta	洲
Vorona	鸟
Eugen Polanski	尤根·波兰斯基
Renivohitra	首都
Monzón	蒙宗
Fiteny gojaraty	古吉拉特语
Fiteny portogey	葡萄牙語
Mustafa Kemal Atatürk	穆斯塔法·凯末尔·阿塔蒂尔克
Almazán	艾爾瑪善鎮
Huang Xianfan	黄现璠
1200	1200年
1201	1201年
1202	1202年
1203	1203年
1204	1204年
1205	1205年
1206	1206年
1941	1941年
1207	1207年
1208	1208年
1209	1209年
1210	1210年
1211	1211年
1212	1212年
1926	1926年
1213	1213年
Hippocrate	希波克拉底
1944	1944年
Bill Gates	比尔·盖茨
Fiteny japoney	日语
Raki-pahalalana	百科全书
Wikipedia:Fandraisana	Wikipedia:首页
Kadobo	电容器
1214	1214年
1215	1215年
1216	1216年
1217	1217年
1218	1218年
David Bowie	大卫·鲍伊
1219	1219年
Lalao Olimpika	奥林匹克运动会
1220	1220年
1221	1221年
Louis Blériot	路易·布莱里奥
1222	1222年
1223	1223年
1224	1224年
1225	1225年
1226	1226年
1227	1227年
1228	1228年
Francisco de Goya	弗朗西斯科·戈雅
Greta Garbo	葛丽泰·嘉宝
Farihy Tanganyika	坦干依喀湖
1299	1299年
Andrea del Sarto	安德烈亚·德尔·萨尔托
Salvador Dalí	萨尔瓦多·达利
Albrecht Dürer	阿尔布雷希特·丢勒
Vincent van Gogh	文森特·梵高
Hokusai	葛饰北斋
Frida Kahlo	芙烈達·卡蘿
Henri Matisse	亨利·马蒂斯
Michel-Ange	米开朗基罗
Pablo Picasso	巴勃羅·畢卡索
Raphaël	拉斐尔·圣齐奥
Rembrandt	伦勃朗
Pierre Paul Rubens	彼得·保羅·魯本斯
Andy Warhol	安迪·沃荷
Frank Lloyd Wright	弗蘭克·勞埃德·賴特
Eminem	Eminem
1300	1300年
1301	1301年
1302	1302年
1303	1303年
1304	1304年
1305	1305年
Sandro Botticelli	桑德罗·波提切利
Abu Nuwas	阿布·努瓦斯
Hans Christian Andersen	安徒生
Matsuo Bashō	松尾芭蕉
Lord Byron	拜伦勋爵
Miguel de Cervantes	米格尔·德·塞万提斯
Geoffrey Chaucer	杰弗里·乔叟
Anton Chekhov	安东·帕夫洛维奇·契诃夫
Charles Dickens	查尔斯·狄更斯
1306	1306年
1307	1307年
1308	1308年
1309	1309年
1310	1310年
1311	1311年
1312	1312年
1313	1313年
Adolphe Thiers	阿道夫·梯也爾
1314	1314年
1315	1315年
1316	1316年
1317	1317年
Pierre Kropotkine	彼得·阿列克谢耶维奇·克鲁泡特金
1318	1318年
1319	1319年
1320	1320年
1321	1321年
1322	1322年
1323	1323年
1324	1324年
Kota Banda Aceh	班達亞齊
Kota Langsa	蘭沙
Kota Lhokseumawe	司馬威 (亞齊省)
Kota Sabang	沙璜
Che Guevara	切·格瓦拉
Masaccio	马萨乔
Novak Djokovic	諾瓦克·喬科維奇
Mao Zedong	毛泽东
Piero della Francesca	皮耶罗·德拉·弗朗切斯卡
Xi'an	西安市
Kabul	喀布尔
Firaisana ara-nofo	性交
Gabriel García Márquez	加夫列尔·加西亚·马尔克斯
Johann Wolfgang von Goethe	约翰·沃尔夫冈·冯·歌德
Fiteny tamily	泰米尔语
Filôzôfia	哲学
Marcel Duchamp	馬塞爾·杜象
Huntington Beach, Kalifornia	亨廷頓比奇
Chuck Berry	查克·贝里
Jimi Hendrix	吉米·亨德里克斯
James Brown	詹姆士·布朗
Kota Binjai	民禮
Sokajy:Pejy nomena hofafàna	Category:快速删除候选
Kota Medan	棉蘭
Kota Padang Sidempuan	巴東石林潘
Kota Pematangsiantar	先達
Kota Sibolga	实武牙
Kota Tanjungbalai	丹戎巴來
Kota Tebing Tinggi	直名丁宜市
1330	1330年
1331	1331年
1332	1332年
1333	1333年
1334	1334年
1335	1335年
1336	1336年
1337	1337年
1338	1338年
1339	1339年
1340	1340年
50 Cent	50 Cent
1341	1341年
1342	1342年
1343	1343年
1344	1344年
1345	1345年
Dr. Dre	德瑞医生
1346	1346年
1347	1347年
1348	1348年
1349	1349年
1350	1350年
Marco Polo	马可·波罗
1351	1351年
Hebe Camargo	赫柏·卡马戈
Portland, Oregon	波特蘭 (俄勒岡州)
Tupac Shakur	吐派克·夏庫爾
1400	1400年
1401	1401年
1352	1352年
1402	1402年
1353	1353年
1403	1403年
1354	1354年
1404	1404年
1355	1355年
1405	1405年
1500	1500年
1406	1406年
1356	1356年
1501	1501年
1407	1407年
1357	1357年
1502	1502年
1408	1408年
1358	1358年
1503	1503年
1359	1359年
1409	1409年
1504	1504年
1360	1360年
1410	1410年
1505	1505年
1506	1506年
1411	1411年
1361	1361年
1507	1507年
1412	1412年
1362	1362年
1413	1413年
1508	1508年
1363	1363年
1509	1509年
1414	1414年
1510	1510年
1415	1415年
1364	1364年
Kômonisma	共产主义
1511	1511年
1416	1416年
1365	1365年
1512	1512年
1417	1417年
1366	1366年
Horace	贺拉斯
1513	1513年
1418	1418年
1367	1367年
1514	1514年
1419	1419年
Kapitalisma	资本主义
1368	1368年
1515	1515年
1420	1420年
1369	1369年
1516	1516年
1421	1421年
Liberalisma	自由主义
1370	1370年
Fasisma	法西斯主义
Fanindrahindram-pirenena	民族主義
Fitiavan-tanindrazana	愛國主義
Sahara Andrefana	西撒哈拉
1371	1371年
Firenena	国家
1372	1372年
1373	1373年
1422	1422年
1517	1517年
1423	1423年
1518	1518年
1374	1374年
1424	1424年
1375	1375年
1519	1519年
1376	1376年
1425	1425年
1520	1520年
1521	1521年
1377	1377年
1426	1426年
1522	1522年
1523	1523年
1427	1427年
1378	1378年
1524	1524年
1525	1525年
1428	1428年
1379	1379年
Yelena Isinbayeva	叶莲娜·伊辛巴耶娃
1526	1526年
1429	1429年
1380	1380年
1381	1381年
1382	1382年
1383	1383年
1430	1430年
Carthage	迦太基
1431	1431年
Indianapolis, Indiana	印第安納波利斯
1384	1384年
1385	1385年
Gérard Mercator	杰拉杜斯·麦卡托
1386	1386年
1387	1387年
1388	1388年
1389	1389年
1390	1390年
1391	1391年
1392	1392年
Boeing 737	波音737
1393	1393年
Brive-la-Gaillarde	布里夫拉盖亚尔德
1394	1394年
1395	1395年
1396	1396年
Boeing 727	波音727
1397	1397年
1527	1527年
1528	1528年
1398	1398年
Boeing 757	波音757
1529	1529年
1399	1399年
1530	1530年
1531	1531年
1532	1532年
Montpellier	蒙彼利埃
1533	1533年
1534	1534年
1535	1535年
Calais	加来
1536	1536年
1537	1537年
1538	1538年
1539	1539年
1540	1540年
Sokajy:Astronomia	Category:天文学
Søren Kierkegaard	索倫·奧貝·克爾凱郭爾
1541	1541年
1542	1542年
1543	1543年
1544	1544年
Jean-Jacques Rousseau	让-雅克·卢梭
1545	1545年
1546	1546年
Libourne	利布爾訥
1547	1547年
1548	1548年
1549	1549年
Narbonne	纳博讷
1550	1550年
1551	1551年
1552	1552年
1553	1553年
1554	1554年
1555	1555年
Carcassonne	卡尔卡松
Rome, New York	羅馬 (紐約州)
1556	1556年
1557	1557年
1558	1558年
Steenvoorde	斯滕福德
1559	1559年
1560	1560年
Poitiers	普瓦捷
1561	1561年
1562	1562年
1563	1563年
1564	1564年
1565	1565年
1566	1566年
1567	1567年
1568	1568年
1569	1569年
1570	1570年
1571	1571年
1490	1490年
1572	1572年
1573	1573年
1574	1574年
1575	1575年
Homer	荷马
Alexander von Humboldt	亚历山大·冯·洪堡
1576	1576年
1577	1577年
1578	1578年
1579	1579年
Allen Ginsberg	艾伦·金斯堡
1580	1580年
1581	1581年
1582	1582年
1600	1600年
Carl Friedrich Gauss	卡爾·弗里德里希·高斯
1601	1601年
1583	1583年
1602	1602年
1584	1584年
Edward Teller	愛德華·泰勒
1603	1603年
1585	1585年
1604	1604年
1586	1586年
1605	1605年
1587	1587年
1606	1606年
1607	1607年
1588	1588年
1608	1608年
1589	1589年
1609	1609年
1590	1590年
1610	1610年
1591	1591年
1611	1611年
1592	1592年
1612	1612年
1593	1593年
1613	1613年
1594	1594年
1614	1614年
1595	1595年
1615	1615年
1596	1596年
1616	1616年
1597	1597年
1617	1617年
1598	1598年
1618	1618年
1599	1599年
1619	1619年
1620	1620年
1621	1621年
1622	1622年
1623	1623年
1624	1624年
1625	1625年
1626	1626年
1627	1627年
1628	1628年
1629	1629年
1630	1630年
1631	1631年
Ruminghem	吕曼盖姆
1632	1632年
1633	1633年
1634	1634年
1800	1800年
1801	1801年
1635	1635年
James Joyce	詹姆斯·乔伊斯
1802	1802年
1636	1636年
1803	1803年
1637	1637年
1638	1638年
1804	1804年
1639	1639年
1805	1805年
1640	1640年
1806	1806年
1641	1641年
1807	1807年
1642	1642年
1808	1808年
1643	1643年
1809	1809年
1644	1644年
1810	1810年
1645	1645年
1811	1811年
1646	1646年
1812	1812年
1647	1647年
1813	1813年
1648	1648年
1814	1814年
1649	1649年
1815	1815年
1650	1650年
1816	1816年
1651	1651年
1817	1817年
Pagny-le-Château	帕尼莱沙托 (科多尔省)
1652	1652年
1818	1818年
1653	1653年
1819	1819年
1654	1654年
1820	1820年
1655	1655年
1821	1821年
Franxault	弗朗克索尔
1656	1656年
1822	1822年
1657	1657年
1823	1823年
1658	1658年
1824	1824年
1659	1659年
1825	1825年
Zavatra ara-kainkintana	天体列表
1660	1660年
Dijon	第戎
1826	1826年
1661	1661年
1827	1827年
Kâlidâsa	迦梨陀娑
Sokajy:Kintana	Category:恒星
Li Bai	李白
Niels Bohr	尼尔斯·玻尔
Évariste Galois	埃瓦里斯特·伽罗瓦
Emmy Noether	埃米·诺特
Aigues-Juntes	艾格然特
Aigues-Vives, Ariège	艾格维沃 (阿列日省)
Challans	沙朗
Ekolojia	生态学
Vondrona Afrikana	非洲联盟
Politika	政治
Liga arabo	阿拉伯国家联盟
Demokrasia	民主
Naguib Mahfouz	納吉布·馬哈福茲
Hetsika Lakroa Mena sy Tsinlambolana Mena iraisam-pirenena	国际红十字与红新月运动
L'Aiguillon	莱吉隆
Albiès	阿尔比耶
Fanatontoloana	全球化
Fikambanan'ny Fifanarahan'ny Atlantika Avaratra	北大西洋公约组织
Alliat	阿利阿
Marie Curie	玛丽·居里
Governemanta	政府
Allières	阿利埃
Loka Nobel	诺贝尔奖
Qin Shi Huang	秦始皇
Simone de Beauvoir	西蒙·波娃
Ovid	奧維德
Marcel Proust	馬塞爾·普魯斯特
Alexander Pushkin	亚历山大·谢尔盖耶维奇·普希金
Afovoany Atsinanana	中东
Elizabeth I an'i Angletera	伊丽莎白一世 (英格兰)
Han Gaozu	刘邦
Jeanne d'Arc	聖女貞德
Sophocles	索福克勒斯
Zavamanan'aina	生物
Rabindranath Tagore	罗宾德拉纳特·泰戈尔
Leo Tolstoy	列夫·托爾斯泰
Mark Twain	马克·吐温
Kota Bukittinggi	武吉丁宜 (西蘇門答臘省)
Alan Turing	艾伦·图灵
Kota Padang	巴東 (西蘇門答臘省)
Kota Padang Panjang	巴當班讓
Kota Pariaman	帕里亞曼
Ada Lovelace	愛達·勒芙蕾絲
Imperialisma	帝国主义
Kota Payakumbuh	帕亚孔布
Kota Sawahlunto	沙哇倫多
Kota Solok	索洛克
Repoblika	共和制
Sôsialisma	社会主义
Fanjakana	國 (政治)
Antoko politika	政党
Fampihorohoroana	恐怖主义
Émilie du Châtelet	沙特萊侯爵夫人
Johannes Brahms	约翰内斯·勃拉姆斯
Kilimanjaro	乞力马扎罗山
Antonín Dvořák	安东宁·德沃夏克
George Frideric Handel	格奥尔格·弗里德里希·亨德尔
Gustav Mahler	古斯塔夫·馬勒
Giacomo Puccini	贾科莫·普契尼
Franz Schubert	弗朗茨·舒伯特
Igor Stravinsky	伊戈尔·费奥多罗维奇·斯特拉文斯基
Pyotr Ilyich Tchaikovsky	彼得·伊里奇·柴可夫斯基
Giuseppe Verdi	朱塞佩·威尔第
Jacques Cartier	雅克·卡蒂埃
Christophe Colomb	克里斯托弗·哥伦布
James Cook	詹姆斯·庫克
Jiosy	犹太人
Hernán Cortés	埃爾南·科爾特斯
Yuri Gagarin	尤里·阿列克谢耶维奇·加加林
Vasco de Gama	瓦斯科·達伽馬
Ibn Battuta	伊本·白图泰
Zheng He	鄭和
Renirano Indus	印度河
Joseph Haydn	约瑟夫·海顿
Lakandranon'i Panama	巴拿马运河
Robert Schumann	罗伯特·舒曼
カ	蚊
Federico Fellini	费德里柯·费里尼
Alfred Hitchcock	亞弗列·希治閣
Vitsika	蚂蚁
Rindrankajy	软件
Andre Agassi	安德烈·阿加西
Margaret Thatcher	玛格丽特·撒切尔
Myrtle Bachelder	默特尔·克莱尔·巴舍尔德
Richard Stallman	理查德·斯托曼
Rosalind Elsie Franklin	羅莎琳·富蘭克林
Dorothy Crowfoot Hodgkin	多萝西·霍奇金
Irène Joliot-Curie	伊雷娜·约里奥-居里
Stephanie Kwolek	斯蒂芬妮·克沃勒克
Ögedei Khan	窝阔台
Kublai Khan	忽必烈
Peyton Manning	培頓·曼寧
Ingmar Bergman	英格玛·伯格曼
Fandikan-teny	翻译
Reny	母親
Oram-panala	雪
Ray aman-dreny	親本
1828	1828年
1829	1829年
1662	1662年
1830	1830年
1663	1663年
Kota Jambi	占碑市
1831	1831年
1664	1664年
1665	1665年
1832	1832年
1833	1833年
Fitaterana	运输
1834	1834年
Debian	Debian
1835	1835年
1836	1836年
Leonhard Euler	萊昂哈德·歐拉
1837	1837年
1838	1838年
1672	1672年
1839	1839年
1673	1673年
1840	1840年
1674	1674年
1841	1841年
1675	1675年
1842	1842年
1676	1676年
1843	1843年
1677	1677年
1844	1844年
1678	1678年
1845	1845年
Ward Cunningham	沃德·坎宁安
1679	1679年
1846	1846年
1680	1680年
1847	1847年
1681	1681年
1848	1848年
1682	1682年
1849	1849年
1683	1683年
1850	1850年
1684	1684年
1851	1851年
1685	1685年
1852	1852年
1686	1686年
1853	1853年
1687	1687年
1854	1854年
1688	1688年
1855	1855年
1689	1689年
1856	1856年
1690	1690年
1857	1857年
1691	1691年
1858	1858年
1692	1692年
1859	1859年
1693	1693年
1860	1860年
1861	1861年
1694	1694年
1695	1695年
1862	1862年
1696	1696年
1775	1775年
1863	1863年
1697	1697年
1864	1864年
1698	1698年
1865	1865年
1699	1699年
1866	1866年
1867	1867年
1868	1868年
1869	1869年
Napoleon III	拿破仑三世
August Strindberg	奥古斯特·斯特林堡
Alexis an'i Rosia	阿列克谢·米哈伊洛维奇·罗曼诺夫
Louis XVI	路易十六
Fiteny rosiana	俄语
Louis XV	路易十五
1870	1870年
Louis XIV	路易十四
1871	1871年
Vladimir Poutine	弗拉基米尔·弗拉基米罗维奇·普京
Lalàna	法律
1872	1872年
Lalampanorenana	宪法
1873	1873年
1874	1874年
1875	1875年
Fikambanan'ny Firenena any Azia Atsimo-Atsinanana	东南亚国家联盟
Louis Philippe I	路易-菲利普一世
1789	1789年
Kota Dumai	杜邁 (廖內省)
Commonwealth ny firenena mahaleotena	英联邦
Kota Pekanbaru	北干巴魯
Bramante	多纳托·伯拉孟特
Fikambanan'ny Firenena Manondrana Solitany	石油输出国组织
UNESCO	联合国教科文组织
Fanambarana Iraisam-pirenena momban'ny Zon'Olombelona	世界人权宣言
Giotto di Bondone	喬托·迪·邦多納
Fikambanana erantanin'ny fahasalamana	世界卫生组织
1890	1890年
Boris Vian	鮑希斯·維昂
René Magritte	雷內·馬格利特
Fiteny soahily	斯瓦希里语
1896	1896年
Fiteny sinoa	汉语
1899	1899年
Zavaboary	自然
Ra	血液
Fiteny romainina	羅馬尼亞語
Orana	雨
Fiteny malagasy	马拉加斯语
Toe-tany	氣候
Ivan the Terrible	伊凡四世
Sergei Eisenstein	谢尔盖·米哈依洛维奇·爱森斯坦
Akira Kurosawa	黑澤明
Franklin D. Roosevelt	富兰克林·德拉诺·罗斯福
Winston Churchill	温斯顿·丘吉尔
Augustine of Hippo	希波的奥古斯丁
Nelson Mandela	纳尔逊·曼德拉
Martin Luther King	马丁·路德·金
Kota Bengkulu	明古魯市
Louis XI	路易十一
Tondra-drano	洪灾
Rahona	云
Jeometria	几何学
Fitsipi-pitenenana	语法
Fiteny telogo	泰卢固语
Soson-drivotra	大气层
Kota Lubuklinggau	盧布林高
Kota Pagar Alam	帕加拉蘭
Palembang	巨港
Kota Prabumulih	普拉布穆利
Toe-karena	经济学
Mason-karena	资本
Sandam-bola	通貨
Indostria	产业
Kota Bandar Lampung	班達楠榜
Hetra	稅
Haitsikerafiteny	语言学
Teny	單詞
Kota Pangkal Pinang	邦加檳港
Vanin-teny	音节
Sinôgrama	汉字
Abidy sirilika	西里尔字母
Abidy grika	希腊字母
Hangul	諺文
Endrika:Abidy latina	拉丁字母
Fahaizana mamaky sy manoratra	識字
Haisoratra	文學
Sokajy:Frantsa	Category:法国
Sokajy:Mozika	Category:音乐
Faritra euro	欧元区
Nicholas Meyer	尼古拉斯·迈耶
Boloky	鹦鹉科
Amboahaolo	狐
Aleksandra Lehibe	亚历山大大帝
Cyrus the Great	居鲁士二世
Fiaraha-monina	社会
Haifomba	文明
Fanabeazana	教育
Fianakaviana	家庭
Hugo Chávez	烏戈·查維茲
Otto von Bismarck	奥托·冯·俾斯麦
Fanambadiana	婚姻
Wikipedia miteny frantsay	法語維基百科
Fanalan-jaza	堕胎
Ady an-trano	内战
Omar ibn al-Khattâb	欧麦尔·本·赫塔卜
Suleiman the Magnificent	苏莱曼一世 (奥斯曼帝国)
Euronews	欧洲新闻台
Peter the Great	彼得大帝
Ronono	乳
Tendrombohitra	山
Tanimaty	荒漠
Edsger Dijkstra	艾兹赫尔·戴克斯特拉
Sun Yat-sen	孫中山
Lalao Olimpikan'ny fahavaratra 2012	2012年夏季奥林匹克运动会
Saladin	萨拉丁
Ashoka	阿育王
Simón Bolívar	西蒙·玻利瓦尔
Andrew Johnson	安德鲁·约翰逊
Pierre Trudeau	皮埃尔·特鲁多
Kwame Nkrumah	夸梅·恩克鲁玛
Miami	迈阿密
Shanghai	上海市
Seranam-piaramanidin'i London Heathrow	倫敦希斯路機場
Walt Disney	華特·迪士尼
Sevila	塞维利亚
Arsimeda	阿基米德
Thomas Edison	爱迪生
Eoklida	欧几里得
Michael Faraday	麥可·法拉第
Enrico Fermi	恩里科·费米
Colin Maclaurin	科林·麦克劳林
Henry Ford	亨利·福特
Joseph Fourier	约瑟夫·傅里叶
Claude Galien	盖伦
Augustin Louis Cauchy	奧古斯丁·路易·柯西
Valantsa	巴倫西亞
Málaga	马拉加
Satyajit Ray	萨蒂亚吉特·雷伊
Steven Spielberg	斯蒂芬·斯皮尔伯格
Banky Foibe Eoropeana	欧洲中央银行
Johannes Gutenberg	约翰内斯·古腾堡
James Prescott Joule	詹姆斯·普雷斯科特·焦耳
Johannes Kepler	约翰内斯·开普勒
Max Planck	马克斯·普朗克
Fiteny soedoa	瑞典語
Nikola Tesla	尼古拉·特斯拉
James Watt	詹姆斯·瓦特
Chânakya	考底利耶
Gottfried Wilhelm Leibniz	戈特弗里德·莱布尼茨
Noam Chomsky	诺姆·乔姆斯基
Fiteny hongariana	匈牙利语
Voltaire	伏爾泰
Fiteny litoanianina	立陶宛语
James Clerk Maxwell	詹姆斯·克拉克·麦克斯韦
Dmitri Mendeleïev	德米特里·伊万诺维奇·门捷列夫
Atôma	原子
Ernest Rutherford	欧内斯特·卢瑟福
Fahazavana	光
Fiteny grika	希腊语
Erwin Schrödinger	埃尔温·薛定谔
Mpandrindra milina	操作系统
Mailaka	电子邮件
Josip Broz Tito	约瑟普·布罗兹·铁托
Fiteny persana	波斯语
Fiteny kantoney	广州话
René Descartes	勒内·笛卡儿
Fiteny sinoa mandarina	官话
Paul de Tarse	保罗 (使徒)
C. S. Lewis	C·S·路易斯
Fiteny kimera	高棉语
Sigmund Freud	西格蒙德·弗洛伊德
Fiteny thai	泰语
Georg Wilhelm Friedrich Hegel	格奥尔格·威廉·弗里德里希·黑格尔
Fiteny malay	马来语
Fiteny indoneziana	印尼语
Baku	巴库
Fiteny kazàka	哈萨克语
Jodaisma	犹太教
Thimphu	廷布
Bandar Seri Begawan	斯里巴加湾市
Fiteny hebreo	希伯来语
Ibn Khaldoun	伊本·赫勒敦
Immanuel Kant	伊曼努尔·康德
John Maynard Keynes	约翰·梅纳德·凯恩斯
Le Tintoret	丁托列托
Lufthansa	汉莎航空
Vientiane	永珍
Laozi	老子
Malé	馬累
John Locke	约翰·洛克
Gianfranco Zola	吉安弗蘭科·佐拉
Friedrich Nietzsche	弗里德里希·尼采
Bishkek	比什凯克
Jean-Paul Sartre	让-保罗·萨特
Sima Qian	司馬遷
Adam Smith	亚当·斯密
Max Weber	马克斯·韦伯
Ludwig Wittgenstein	路德维希·维特根斯坦
Zhu Xi	朱熹
Toe-tsaina	心理学
Jack Nicklaus	傑克·尼克勞斯
Ranomasina	洋
Arnold Palmer	阿诺德·帕尔默
Thomas Aquinas	托马斯·阿奎那
Paul Véronèse	保罗·委罗内塞
Siddhartha Gautama	释迦牟尼
Pete Sampras	皮特·森柏斯
Vallabhbhai Patel	萨达尔·瓦拉巴伊·帕特尔
Graham Taylor	格拉咸·泰萊
Sachin Tendulkar	沙奇·德鲁卡
Avul Pakir Jainulabdeen Abdul Kalam	阿卜杜尔·卡拉姆
Glenda Schroeder	格倫達·施羅德
Tony Blair	托尼·布莱尔
Al-Ghazâlî	安薩里
Martin Luther	馬丁·路德
Aamir Khan	阿米爾·罕
John Major	约翰·梅杰
Amitabh Bachchan	阿米塔布·巴沙坎
James Callaghan	詹姆斯·卡拉漢
Gerald Ford	杰拉尔德·福特
Richard Nixon	理查德·尼克松
Fiangonana Katolika	天主教會
Frances Allen	法兰·艾伦
Fiteny bengali	孟加拉语
Lyndon B. Johnson	林登·约翰逊
A	A
Mozilla	Mozilla
Kernel	内核
Michael Schumacher	迈克尔·舒马赫
Lalao Olimpika 2010	2010年冬季奥林匹克运动会
Kelly Smith	姬莉·史密芙
Lalao Olimpikan'ny ririnina 2014	2014年冬季奥林匹克运动会
Elizabeth II	伊丽莎白二世
Diana, Andriambavin'i Valesa	威爾斯王妃戴安娜
John F. Kennedy	约翰·肯尼迪
B	B
Honoré de Balzac	奥诺雷·德·巴尔扎克
Gioachino Rossini	焦阿基诺·罗西尼
G	G
F	F
J	J
Abidy	字母系統
C	C
D	D
Coimbatore	哥印拜陀
I	I
Dharmapuri	达尔马普里
E	E
H	H
Dwight D. Eisenhower	德怀特·艾森豪威尔
K	K
Namakkal	纳马卡尔
Ronald Reagan	罗纳德·里根
Omalur	奥马卢尔
Lindsey Vonn	林赛·沃恩
Mysore	迈索尔
Kota Batam	巴淡島
Kota Tanjungpinang	丹戎檳榔
Kota Cilegon	芝勒貢
Kota Serang	西冷
Kota Tangerang	坦格朗
Kota Tangerang Selatan	南唐格朗
Rafael Nadal	拉斐爾·拿度
Beynost	贝诺斯特
Ambutrix	昂比特里
Kota Bandung	萬隆
Kota Bekasi	勿加泗
Kota Bogor	茂物
Kota Cimahi	芝馬墟
Kota Cirebon	井裡汶
Kota Depok	德波
Kota Sukabumi	蘇加武眉
Kota Tasikmalaya	打橫
Ayrton Senna	艾爾頓·冼拿
Alain Prost	阿兰·普罗斯特
David Beckham	大卫·贝克汉姆
Ryan Giggs	瑞恩·吉格斯
Heiðar Helguson	希達·希古臣
Fredrik Ljungberg	弗雷德里克·永贝里
Tom Cleverley	汤姆·克莱维利
Marlon King	馬龍·京治
Sean Dyche	肖恩·戴彻
Kenny Jackett	肯尼·杰基特
Ashley Young	艾殊利·楊格
Marvin Sordell	马尔文·索德尔
Gordon Brown	戈登·布朗
1100	1100年
Neville Chamberlain	内维尔·张伯伦
Scott Loach	史葛·路治
Nyron Nosworthy	奈伦·诺斯沃西
Tabilao ny singa	元素周期表
Tórshavn	托爾斯港
Robert Mugabe	羅伯·穆加貝
Fernando Forestieri	費爾南多·弗雷斯蒂耶里
Manuel Almunia	曼努埃尔·阿穆尼亚
